"Bydele Navn","Roder","År","Måned","Antal borgere"
"Brønshøj-Husum","0306","2015","Januar","22"
"Brønshøj-Husum","0306","2015","Februar","26"
"Brønshøj-Husum","0306","2015","Marts","23"
"Brønshøj-Husum","0306","2015","April","24"
"Brønshøj-Husum","0306","2015","Maj","29"
"Brønshøj-Husum","0306","2015","Juni","27"
"Brønshøj-Husum","0306","2015","Juli","24"
"Brønshøj-Husum","0306","2015","August","20"
"Brønshøj-Husum","0306","2015","September","15"
"Brønshøj-Husum","0306","2015","Oktober","17"
"Brønshøj-Husum","0306","2015","November","18"
"Brønshøj-Husum","0306","2015","December","15"
"Brønshøj-Husum","0306","2016","Januar","19"
"Brønshøj-Husum","0306","2016","Februar","22"
"Brønshøj-Husum","0306","2016","Marts","23"
"Indre by","0001","2015","Februar","3"
"Indre by","0001","2015","November","3"
"Indre by","0001","2016","Januar","3"
"Indre by","0001","2016","Februar","3"
"Indre by","0001","2016","Marts","3"
"Indre by","0002","2015","Januar","5"
"Indre by","0002","2015","Februar","4"
"Indre by","0002","2015","Marts","3"
"Indre by","0002","2015","April","3"
"Indre by","0002","2015","Maj","3"
"Indre by","0002","2015","Juni","3"
"Indre by","0002","2015","Juli","3"
"Indre by","0002","2015","Oktober","3"
"Indre by","0002","2015","November","3"
"Indre by","0006","2015","Marts","3"
"Indre by","0006","2015","April","3"
"Indre by","0006","2015","Maj","3"
"Indre by","0006","2015","Oktober","4"
"Indre by","0006","2015","November","4"
"Indre by","0008","2015","Februar","3"
"Indre by","0008","2015","Marts","3"
"Indre by","0008","2015","April","3"
"Indre by","0008","2015","Maj","5"
"Indre by","0008","2015","Juni","4"
"Indre by","0008","2015","Juli","3"
"Indre by","0008","2015","August","3"
"Indre by","0011","2015","Januar","3"
"Indre by","0011","2015","Februar","3"
"Indre by","0015","2015","Marts","3"
"Indre by","0018","2015","Juli","3"
"Indre by","0019","2015","Februar","3"
"Indre by","0019","2015","Marts","4"
"Indre by","0019","2015","April","3"
"Indre by","0019","2015","Maj","3"
"Indre by","0019","2015","Juni","4"
"Indre by","0019","2015","Juli","3"
"Indre by","0019","2015","August","3"
"Indre by","0019","2015","September","3"
"Indre by","0019","2015","Oktober","5"
"Indre by","0019","2015","November","5"
"Indre by","0019","2015","December","6"
"Indre by","0019","2016","Januar","5"
"Indre by","0019","2016","Februar","4"
"Indre by","0019","2016","Marts","4"
"Indre by","0020","2015","Januar","14"
"Indre by","0020","2015","Februar","15"
"Indre by","0020","2015","Marts","13"
"Indre by","0020","2015","April","11"
"Indre by","0020","2015","Maj","11"
"Indre by","0020","2015","Juni","10"
"Indre by","0020","2015","Juli","13"
"Indre by","0020","2015","August","15"
"Indre by","0020","2015","September","14"
"Indre by","0020","2015","Oktober","13"
"Indre by","0020","2015","November","14"
"Indre by","0020","2015","December","12"
"Indre by","0020","2016","Januar","11"
"Indre by","0020","2016","Februar","13"
"Indre by","0020","2016","Marts","12"
"Indre by","0025","2015","April","3"
"Indre by","0025","2015","Maj","3"
"Indre by","0025","2015","Juni","5"
"Indre by","0025","2015","Juli","5"
"Indre by","0025","2016","Februar","3"
"Indre by","0025","2016","Marts","3"
"Indre by","0026","2015","Januar","7"
"Indre by","0026","2015","Februar","8"
"Indre by","0026","2015","Marts","8"
"Indre by","0026","2015","April","7"
"Indre by","0026","2015","Maj","7"
"Indre by","0026","2015","Juni","6"
"Indre by","0026","2015","Juli","5"
"Indre by","0026","2015","August","5"
"Indre by","0026","2015","September","5"
"Indre by","0026","2015","Oktober","3"
"Indre by","0028","2015","Januar","8"
"Indre by","0028","2015","Februar","8"
"Indre by","0028","2015","Marts","7"
"Indre by","0028","2015","April","7"
"Indre by","0028","2015","Maj","7"
"Indre by","0028","2015","Juni","7"
"Indre by","0028","2015","Juli","8"
"Indre by","0028","2015","August","7"
"Indre by","0028","2015","September","6"
"Indre by","0028","2015","Oktober","4"
"Indre by","0028","2015","November","4"
"Indre by","0028","2015","December","4"
"Indre by","0028","2016","Januar","4"
"Indre by","0028","2016","Februar","3"
"Indre by","0028","2016","Marts","3"
"Indre by","0032","2015","Januar","3"
"Indre by","0032","2016","Marts","3"
"Indre by","0034","2015","Januar","3"
"Indre by","0034","2016","Februar","3"
"Indre by","0037","2015","Januar","5"
"Indre by","0037","2015","Februar","6"
"Indre by","0037","2015","Marts","4"
"Indre by","0037","2015","April","5"
"Indre by","0037","2015","Maj","6"
"Indre by","0037","2015","Juni","5"
"Indre by","0037","2015","Juli","4"
"Indre by","0037","2015","August","3"
"Indre by","0037","2015","September","3"
"Indre by","0037","2015","November","3"
"Indre by","0037","2015","December","3"
"Indre by","0037","2016","Januar","4"
"Indre by","0037","2016","Februar","5"
"Indre by","0037","2016","Marts","5"
"Indre by","0038","2015","Juni","3"
"Indre by","0038","2015","Juli","3"
"Indre by","0038","2015","August","3"
"Indre by","0038","2015","November","4"
"Indre by","0038","2015","December","5"
"Indre by","0038","2016","Februar","3"
"Indre by","0038","2016","Marts","3"
"Indre by","0039","2015","Januar","8"
"Indre by","0039","2015","Februar","9"
"Indre by","0039","2015","Marts","10"
"Indre by","0039","2015","April","9"
"Indre by","0039","2015","Maj","8"
"Indre by","0039","2015","Juni","9"
"Indre by","0039","2015","Juli","9"
"Indre by","0039","2015","August","10"
"Indre by","0039","2015","September","11"
"Indre by","0039","2015","Oktober","12"
"Indre by","0039","2015","November","11"
"Indre by","0039","2015","December","11"
"Indre by","0039","2016","Januar","11"
"Indre by","0039","2016","Februar","12"
"Indre by","0039","2016","Marts","12"
"Indre by","0042","2015","Januar","4"
"Indre by","0042","2015","Februar","5"
"Indre by","0042","2015","Marts","6"
"Indre by","0042","2015","April","7"
"Indre by","0042","2015","Maj","7"
"Indre by","0042","2015","Juni","7"
"Indre by","0042","2015","Juli","5"
"Indre by","0042","2015","August","5"
"Indre by","0042","2015","September","6"
"Indre by","0042","2015","Oktober","5"
"Indre by","0042","2015","November","5"
"Indre by","0042","2015","December","4"
"Indre by","0042","2016","Januar","3"
"Indre by","0043","2015","Februar","4"
"Indre by","0043","2015","Marts","5"
"Indre by","0043","2015","April","4"
"Indre by","0043","2015","Maj","3"
"Indre by","0043","2015","Juni","3"
"Indre by","0043","2015","Juli","3"
"Indre by","0043","2015","August","3"
"Indre by","0043","2015","September","3"
"Indre by","0043","2015","Oktober","3"
"Indre by","0043","2015","November","5"
"Indre by","0043","2015","December","5"
"Indre by","0043","2016","Januar","6"
"Indre by","0043","2016","Februar","5"
"Indre by","0043","2016","Marts","3"
"Indre by","0044","2015","Januar","9"
"Indre by","0044","2015","Februar","11"
"Indre by","0044","2015","Marts","13"
"Indre by","0044","2015","April","11"
"Indre by","0044","2015","Maj","10"
"Indre by","0044","2015","Juni","10"
"Indre by","0044","2015","Juli","8"
"Indre by","0044","2015","August","8"
"Indre by","0044","2015","September","11"
"Indre by","0044","2015","Oktober","11"
"Indre by","0044","2015","November","8"
"Indre by","0044","2015","December","8"
"Indre by","0044","2016","Januar","9"
"Indre by","0044","2016","Februar","9"
"Indre by","0044","2016","Marts","9"
"Indre by","0045","2015","Januar","10"
"Indre by","0045","2015","Februar","9"
"Indre by","0045","2015","Marts","10"
"Indre by","0045","2015","April","11"
"Indre by","0045","2015","Maj","9"
"Indre by","0045","2015","Juni","8"
"Indre by","0045","2015","Juli","8"
"Indre by","0045","2015","August","9"
"Indre by","0045","2015","September","7"
"Indre by","0045","2015","Oktober","8"
"Indre by","0045","2015","November","8"
"Indre by","0045","2015","December","8"
"Indre by","0045","2016","Januar","6"
"Indre by","0045","2016","Februar","6"
"Indre by","0045","2016","Marts","5"
"Indre by","0046","2015","Januar","4"
"Indre by","0046","2015","Februar","3"
"Indre by","0046","2015","Marts","3"
"Indre by","0046","2015","April","3"
"Indre by","0046","2015","Maj","3"
"Indre by","0046","2015","Juni","3"
"Indre by","0046","2015","Juli","3"
"Indre by","0046","2015","August","3"
"Indre by","0046","2015","September","3"
"Indre by","0046","2015","Oktober","3"
"Indre by","0046","2015","November","4"
"Indre by","0046","2015","December","5"
"Indre by","0046","2016","Januar","5"
"Indre by","0046","2016","Februar","3"
"Indre by","0046","2016","Marts","3"
"Indre by","0050","2015","Januar","3"
"Indre by","0050","2015","Februar","3"
"Indre by","0050","2015","Marts","3"
"Indre by","0050","2015","April","3"
"Indre by","0050","2015","Maj","3"
"Indre by","0050","2015","Juni","5"
"Indre by","0050","2015","Juli","4"
"Indre by","0050","2015","November","3"
"Indre by","0050","2015","December","3"
"Indre by","0050","2016","Januar","3"
"Indre by","0050","2016","Februar","4"
"Indre by","0050","2016","Marts","4"
"Indre by","0051","2015","Januar","4"
"Indre by","0051","2015","Februar","5"
"Indre by","0051","2015","Marts","5"
"Indre by","0051","2015","April","4"
"Indre by","0051","2015","Maj","4"
"Indre by","0051","2015","Juni","4"
"Indre by","0051","2015","Juli","5"
"Indre by","0051","2015","August","4"
"Indre by","0051","2015","September","5"
"Indre by","0051","2015","Oktober","4"
"Indre by","0051","2015","November","4"
"Indre by","0051","2015","December","3"
"Indre by","0051","2016","Januar","5"
"Indre by","0051","2016","Februar","4"
"Indre by","0051","2016","Marts","4"
"Indre by","0053","2015","Januar","4"
"Indre by","0053","2015","Februar","5"
"Indre by","0053","2015","Marts","4"
"Indre by","0053","2015","April","4"
"Indre by","0053","2015","Maj","5"
"Indre by","0053","2015","Juni","4"
"Indre by","0053","2015","Juli","3"
"Indre by","0053","2015","August","3"
"Indre by","0053","2016","Januar","3"
"Indre by","0053","2016","Februar","3"
"Indre by","0053","2016","Marts","4"
"Indre by","0054","2015","Januar","3"
"Indre by","0054","2015","Februar","3"
"Indre by","0054","2015","Marts","3"
"Indre by","0054","2015","April","3"
"Indre by","0054","2015","Maj","3"
"Indre by","0055","2015","Januar","11"
"Indre by","0055","2015","Februar","12"
"Indre by","0055","2015","Marts","12"
"Indre by","0055","2015","April","11"
"Indre by","0055","2015","Maj","10"
"Indre by","0055","2015","Juni","10"
"Indre by","0055","2015","Juli","9"
"Indre by","0055","2015","August","8"
"Indre by","0055","2015","September","9"
"Indre by","0055","2015","Oktober","9"
"Indre by","0055","2015","November","9"
"Indre by","0055","2015","December","12"
"Indre by","0055","2016","Januar","11"
"Indre by","0055","2016","Februar","14"
"Indre by","0055","2016","Marts","13"
"Indre by","0056","2015","Juni","4"
"Indre by","0056","2015","Juli","3"
"Indre by","0057","2015","Januar","6"
"Indre by","0057","2015","Februar","6"
"Indre by","0057","2015","Marts","6"
"Indre by","0057","2015","April","6"
"Indre by","0057","2015","Maj","4"
"Indre by","0057","2015","Juni","4"
"Indre by","0057","2015","November","3"
"Indre by","0057","2015","December","3"
"Indre by","0057","2016","Januar","3"
"Indre by","0057","2016","Februar","3"
"Indre by","0057","2016","Marts","3"
"Indre by","0058","2015","Februar","3"
"Indre by","0058","2016","Marts","5"
"Indre by","0059","2015","Januar","3"
"Indre by","0059","2015","Februar","3"
"Indre by","0059","2015","Marts","4"
"Indre by","0059","2015","April","5"
"Indre by","0059","2015","Maj","5"
"Indre by","0059","2015","Juni","5"
"Indre by","0059","2015","Juli","5"
"Indre by","0059","2015","August","5"
"Indre by","0059","2015","September","5"
"Indre by","0059","2015","Oktober","5"
"Indre by","0059","2015","November","5"
"Indre by","0059","2015","December","5"
"Indre by","0059","2016","Januar","4"
"Indre by","0059","2016","Februar","4"
"Indre by","0059","2016","Marts","4"
"Indre by","0060","2015","Januar","3"
"Indre by","0060","2015","Februar","3"
"Indre by","0060","2015","Marts","3"
"Indre by","0060","2015","April","3"
"Indre by","0060","2015","Maj","3"
"Indre by","0060","2015","Juni","3"
"Indre by","0061","2015","Januar","3"
"Indre by","0061","2015","Februar","3"
"Indre by","0061","2015","Marts","3"
"Indre by","0061","2015","April","4"
"Indre by","0062","2015","Januar","3"
"Indre by","0062","2015","April","3"
"Indre by","0062","2015","Maj","4"
"Indre by","0062","2015","Juni","4"
"Indre by","0062","2015","December","3"
"Indre by","0062","2016","Januar","3"
"Indre by","0062","2016","Februar","3"
"Indre by","0062","2016","Marts","3"
"Indre by","0063","2015","Juli","3"
"Indre by","0063","2015","August","3"
"Indre by","0064","2015","Februar","3"
"Indre by","0064","2015","Marts","4"
"Indre by","0064","2015","April","5"
"Indre by","0064","2015","Maj","3"
"Indre by","0064","2015","Juni","3"
"Indre by","0064","2015","Juli","3"
"Indre by","0064","2015","September","4"
"Indre by","0064","2015","Oktober","4"
"Indre by","0064","2015","November","4"
"Indre by","0064","2015","December","4"
"Indre by","0064","2016","Januar","5"
"Indre by","0064","2016","Februar","5"
"Indre by","0064","2016","Marts","5"
"Indre by","0396","2015","Januar","5"
"Indre by","0396","2015","Februar","5"
"Indre by","0396","2015","Marts","5"
"Indre by","0396","2015","April","4"
"Indre by","0396","2015","Maj","4"
"Indre by","0396","2015","Juni","5"
"Indre by","0396","2015","Juli","4"
"Indre by","0396","2015","August","6"
"Indre by","0396","2015","September","5"
"Indre by","0396","2015","Oktober","3"
"Indre by","0396","2015","November","5"
"Indre by","0396","2015","December","4"
"Indre by","0396","2016","Januar","4"
"Indre by","0396","2016","Februar","5"
"Indre by","0396","2016","Marts","5"
"Nørrebro","0110","2015","Januar","16"
"Nørrebro","0110","2015","Februar","19"
"Nørrebro","0110","2015","Marts","22"
"Nørrebro","0110","2015","April","21"
"Nørrebro","0110","2015","Maj","23"
"Nørrebro","0110","2015","Juni","22"
"Nørrebro","0110","2015","Juli","21"
"Nørrebro","0110","2015","August","23"
"Nørrebro","0110","2015","September","22"
"Nørrebro","0110","2015","Oktober","23"
"Nørrebro","0110","2015","November","23"
"Nørrebro","0110","2015","December","23"
"Nørrebro","0110","2016","Januar","26"
"Nørrebro","0110","2016","Februar","24"
"Nørrebro","0110","2016","Marts","26"
"Nørrebro","0111","2015","Januar","4"
"Nørrebro","0111","2015","Februar","5"
"Nørrebro","0111","2015","Marts","5"
"Nørrebro","0111","2015","April","4"
"Nørrebro","0112","2015","November","3"
"Nørrebro","0112","2015","December","3"
"Nørrebro","0112","2016","Januar","3"
"Nørrebro","0112","2016","Februar","3"
"Nørrebro","0112","2016","Marts","3"
"Nørrebro","0113","2015","Januar","5"
"Nørrebro","0113","2015","Februar","5"
"Nørrebro","0113","2015","Marts","4"
"Nørrebro","0113","2015","April","4"
"Nørrebro","0113","2015","Maj","3"
"Nørrebro","0113","2015","Juni","3"
"Nørrebro","0113","2015","Juli","4"
"Nørrebro","0113","2015","August","4"
"Nørrebro","0113","2015","September","3"
"Nørrebro","0113","2015","December","3"
"Nørrebro","0113","2016","Januar","4"
"Nørrebro","0113","2016","Februar","3"
"Nørrebro","0115","2015","Januar","5"
"Nørrebro","0115","2015","Februar","5"
"Nørrebro","0115","2015","Marts","5"
"Nørrebro","0115","2015","April","6"
"Nørrebro","0115","2015","Maj","7"
"Nørrebro","0115","2015","Juni","8"
"Nørrebro","0115","2015","Juli","6"
"Nørrebro","0115","2015","August","7"
"Nørrebro","0115","2015","September","9"
"Nørrebro","0115","2015","Oktober","9"
"Nørrebro","0115","2015","November","10"
"Nørrebro","0115","2015","December","11"
"Nørrebro","0115","2016","Januar","10"
"Nørrebro","0115","2016","Februar","9"
"Nørrebro","0115","2016","Marts","9"
"Nørrebro","0117","2015","Januar","12"
"Nørrebro","0117","2015","Februar","13"
"Nørrebro","0117","2015","Marts","12"
"Nørrebro","0117","2015","April","9"
"Nørrebro","0117","2015","Maj","11"
"Nørrebro","0117","2015","Juni","7"
"Nørrebro","0117","2015","Juli","7"
"Nørrebro","0117","2015","August","6"
"Nørrebro","0117","2015","September","6"
"Nørrebro","0117","2015","Oktober","10"
"Nørrebro","0117","2015","November","10"
"Nørrebro","0117","2015","December","9"
"Nørrebro","0117","2016","Januar","9"
"Nørrebro","0117","2016","Februar","9"
"Nørrebro","0117","2016","Marts","6"
"Nørrebro","0118","2015","Januar","30"
"Nørrebro","0118","2015","Februar","31"
"Nørrebro","0118","2015","Marts","28"
"Nørrebro","0118","2015","April","25"
"Nørrebro","0118","2015","Maj","26"
"Nørrebro","0118","2015","Juni","24"
"Nørrebro","0118","2015","Juli","24"
"Nørrebro","0118","2015","August","25"
"Nørrebro","0118","2015","September","23"
"Nørrebro","0118","2015","Oktober","20"
"Nørrebro","0118","2015","November","18"
"Nørrebro","0118","2015","December","17"
"Nørrebro","0118","2016","Januar","17"
"Nørrebro","0118","2016","Februar","17"
"Nørrebro","0118","2016","Marts","21"
"Nørrebro","0119","2015","Januar","27"
"Nørrebro","0119","2015","Februar","27"
"Nørrebro","0119","2015","Marts","25"
"Nørrebro","0119","2015","April","23"
"Nørrebro","0119","2015","Maj","24"
"Nørrebro","0119","2015","Juni","29"
"Nørrebro","0119","2015","Juli","25"
"Nørrebro","0119","2015","August","24"
"Nørrebro","0119","2015","September","26"
"Nørrebro","0119","2015","Oktober","24"
"Nørrebro","0119","2015","November","29"
"Nørrebro","0119","2015","December","27"
"Nørrebro","0119","2016","Januar","25"
"Nørrebro","0119","2016","Februar","26"
"Nørrebro","0119","2016","Marts","29"
"Nørrebro","0120","2015","Januar","12"
"Nørrebro","0120","2015","Februar","15"
"Nørrebro","0120","2015","Marts","16"
"Nørrebro","0120","2015","April","17"
"Nørrebro","0120","2015","Maj","16"
"Nørrebro","0120","2015","Juni","9"
"Nørrebro","0120","2015","Juli","8"
"Nørrebro","0120","2015","August","11"
"Nørrebro","0120","2015","September","10"
"Nørrebro","0120","2015","Oktober","10"
"Nørrebro","0120","2015","November","9"
"Nørrebro","0120","2015","December","11"
"Nørrebro","0120","2016","Januar","11"
"Nørrebro","0120","2016","Februar","13"
"Nørrebro","0120","2016","Marts","14"
"Nørrebro","0121","2015","Januar","3"
"Nørrebro","0121","2015","Februar","4"
"Nørrebro","0121","2015","Marts","4"
"Nørrebro","0121","2015","April","4"
"Nørrebro","0121","2015","Maj","3"
"Nørrebro","0121","2015","Juni","4"
"Nørrebro","0121","2015","Juli","3"
"Nørrebro","0121","2015","August","3"
"Nørrebro","0122","2015","Januar","10"
"Nørrebro","0122","2015","Februar","6"
"Nørrebro","0122","2015","Marts","8"
