"Modtagerovergruppe","Bydele Navn","Roder","År","Måned","Antal borgere"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0252","2016","Januar","7"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0252","2016","Februar","7"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0252","2016","Marts","7"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0253","2015","Januar","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0253","2015","Februar","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0253","2015","Marts","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0253","2015","April","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0253","2015","Maj","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0253","2015","Juni","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0253","2015","Juli","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0253","2015","August","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0253","2015","September","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0253","2015","Oktober","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0253","2015","November","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0253","2015","December","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0253","2016","Januar","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0253","2016","Februar","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0253","2016","Marts","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0254","2015","Januar","17"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0254","2015","Februar","17"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0254","2015","Marts","17"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0254","2015","April","16"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0254","2015","Maj","16"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0254","2015","Juni","16"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0254","2015","Juli","15"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0254","2015","August","15"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0254","2015","September","15"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0254","2015","Oktober","15"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0254","2015","November","15"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0254","2015","December","15"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0254","2016","Januar","15"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0254","2016","Februar","14"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0254","2016","Marts","14"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0255","2015","Januar","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0255","2015","Februar","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0255","2015","Marts","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0255","2015","April","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0255","2015","Maj","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0255","2015","Juni","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0255","2015","Juli","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0255","2015","August","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0255","2015","September","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0255","2015","Oktober","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0255","2015","November","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0255","2015","December","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0255","2016","Januar","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0255","2016","Februar","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0255","2016","Marts","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0256","2015","Januar","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0256","2015","Februar","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0256","2015","Marts","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0256","2015","April","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0256","2015","Maj","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0256","2015","Juni","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0256","2015","Juli","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0256","2015","August","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0256","2015","September","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0256","2015","Oktober","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0256","2015","November","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0256","2015","December","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0256","2016","Januar","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0256","2016","Februar","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0256","2016","Marts","4"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0257","2015","Januar","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0257","2015","Februar","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0257","2015","Marts","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0257","2015","April","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0257","2015","Maj","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0257","2015","Juni","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0257","2015","Juli","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0257","2015","August","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0257","2015","September","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0257","2015","Oktober","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0257","2015","November","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0257","2015","December","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0257","2016","Januar","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0257","2016","Februar","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0257","2016","Marts","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0258","2015","Januar","7"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0258","2015","Februar","7"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0258","2015","Marts","7"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0258","2015","April","7"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0258","2015","Maj","7"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0258","2015","Juni","7"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0258","2015","Juli","7"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0258","2015","August","8"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0258","2015","September","8"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0258","2015","Oktober","8"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0258","2015","November","8"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0258","2015","December","8"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0258","2016","Januar","7"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0258","2016","Februar","7"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0258","2016","Marts","7"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0259","2015","Januar","3"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0259","2015","Februar","3"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0259","2015","Marts","3"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0259","2015","April","3"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0259","2015","Maj","3"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0259","2015","Juni","3"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0259","2015","Juli","3"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0259","2015","August","3"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0259","2015","September","3"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0259","2015","Oktober","3"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0259","2015","November","3"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0259","2015","December","3"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0259","2016","Januar","3"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0259","2016","Februar","3"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0259","2016","Marts","3"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0261","2015","Januar","11"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0261","2015","Februar","11"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0261","2015","Marts","11"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0261","2015","April","11"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0261","2015","Maj","11"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0261","2015","Juni","11"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0261","2015","Juli","10"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0261","2015","August","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0261","2015","September","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0261","2015","Oktober","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0261","2015","November","8"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0261","2015","December","7"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0261","2016","Januar","7"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0261","2016","Februar","7"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0261","2016","Marts","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0262","2015","Januar","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0262","2015","Februar","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0262","2015","Marts","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0262","2015","April","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0262","2015","Maj","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0262","2015","Juni","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0262","2015","Juli","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0262","2015","August","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0262","2015","September","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0262","2015","Oktober","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0262","2015","November","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0262","2015","December","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0262","2016","Januar","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0262","2016","Februar","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0262","2016","Marts","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0264","2015","Januar","14"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0264","2015","Februar","14"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0264","2015","Marts","13"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0264","2015","April","13"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0264","2015","Maj","13"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0264","2015","Juni","12"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0264","2015","Juli","11"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0264","2015","August","11"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0264","2015","September","11"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0264","2015","Oktober","11"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0264","2015","November","11"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0264","2015","December","11"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0264","2016","Januar","11"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0264","2016","Februar","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0264","2016","Marts","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0265","2015","Januar","7"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0265","2015","Februar","7"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0265","2015","Marts","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0265","2015","April","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0265","2015","Maj","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0265","2015","Juni","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0265","2015","Juli","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0265","2015","August","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0265","2015","September","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0265","2015","Oktober","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0265","2015","November","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0265","2015","December","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0265","2016","Januar","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0265","2016","Februar","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0265","2016","Marts","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0266","2015","Januar","3"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0266","2015","Februar","3"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0266","2015","Marts","3"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0266","2015","April","3"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0266","2015","Maj","3"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0266","2015","Juni","3"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0267","2015","Januar","13"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0267","2015","Februar","13"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0267","2015","Marts","13"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0267","2015","April","13"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0267","2015","Maj","12"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0267","2015","Juni","11"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0267","2015","Juli","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0267","2015","August","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0267","2015","September","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0267","2015","Oktober","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0267","2015","November","9"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0267","2015","December","7"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0267","2016","Januar","7"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0267","2016","Februar","7"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0267","2016","Marts","7"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0274","2015","Januar","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0274","2015","Februar","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0274","2015","Marts","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0274","2015","April","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0274","2015","Maj","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0274","2015","Juni","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0274","2015","Juli","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0274","2015","August","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0274","2015","September","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0274","2015","Oktober","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0274","2015","November","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0274","2015","December","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0274","2016","Januar","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0274","2016","Februar","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0274","2016","Marts","5"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0275","2015","Januar","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0275","2015","Februar","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0275","2015","Marts","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0275","2015","April","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0275","2015","Maj","6"
"Fleksjob – løntilskud og løn","Brønshøj-Husum","0275","2015","Juni","6"
