"Bydele Navn","Roder","År","Måned","Gennemsnitligt antal sager"
"Indre by","0018","2015","Juli","15,75"
"Indre by","0018","2015","August","11,6"
"Indre by","0018","2015","September","9,25"
"Indre by","0018","2015","Oktober","6"
"Indre by","0018","2015","November","6,2"
"Indre by","0018","2015","December","7,75"
"Indre by","0018","2016","Januar","6,25"
"Indre by","0018","2016","Februar","4,2"
"Indre by","0018","2016","Marts","4,25"
"Indre by","0019","2015","Januar","6"
"Indre by","0019","2015","Februar","6"
"Indre by","0019","2015","Marts","4,6"
"Indre by","0019","2015","April","7,5"
"Indre by","0019","2015","Maj","6,5"
"Indre by","0019","2015","Juni","8,8"
"Indre by","0019","2015","Juli","9,25"
"Indre by","0019","2015","August","10,4"
"Indre by","0019","2015","September","11,75"
"Indre by","0019","2015","Oktober","8,25"
"Indre by","0019","2015","November","7"
"Indre by","0019","2015","December","9"
"Indre by","0019","2016","Januar","7,75"
"Indre by","0019","2016","Februar","8"
"Indre by","0019","2016","Marts","8"
"Indre by","0020","2015","Januar","6,25"
"Indre by","0020","2015","Februar","6,75"
"Indre by","0020","2015","Marts","7"
"Indre by","0020","2015","April","8,75"
"Indre by","0020","2015","Maj","9,5"
"Indre by","0020","2015","Juni","9,4"
"Indre by","0020","2015","Juli","8,75"
"Indre by","0020","2015","August","8,8"
"Indre by","0020","2015","September","7,75"
"Indre by","0020","2015","Oktober","10"
"Indre by","0020","2015","November","7"
"Indre by","0020","2015","December","7,5"
"Indre by","0020","2016","Januar","9,5"
"Indre by","0020","2016","Februar","11"
"Indre by","0020","2016","Marts","8,25"
"Indre by","0021","2015","November","3,4"
"Indre by","0021","2016","Februar","3,4"
"Indre by","0021","2016","Marts","3"
"Indre by","0024","2015","Juni","3,4"
"Indre by","0024","2015","Juli","3"
"Indre by","0024","2015","August","3"
"Indre by","0024","2015","September","3,25"
"Indre by","0024","2015","Oktober","5"
"Indre by","0024","2015","November","5,2"
"Indre by","0024","2015","December","6,25"
"Indre by","0024","2016","Januar","5,5"
"Indre by","0024","2016","Februar","4,8"
"Indre by","0024","2016","Marts","6"
"Indre by","0025","2015","Januar","5,5"
"Indre by","0025","2015","Februar","6"
"Indre by","0025","2015","Marts","7,4"
"Indre by","0025","2015","April","6"
"Indre by","0025","2015","Maj","4,25"
"Indre by","0025","2015","Juni","4,4"
"Indre by","0025","2015","Juli","3,75"
"Indre by","0025","2015","September","4,25"
"Indre by","0025","2015","Oktober","4,75"
"Indre by","0025","2015","November","4,6"
"Indre by","0025","2015","December","5,75"
"Indre by","0025","2016","Januar","8,25"
"Indre by","0025","2016","Februar","8,6"
"Indre by","0025","2016","Marts","8,25"
"Indre by","0026","2015","Marts","3,4"
"Indre by","0026","2015","April","3"
"Indre by","0026","2015","Maj","3"
"Indre by","0026","2015","August","3"
"Indre by","0026","2015","December","3,75"
"Indre by","0026","2016","Januar","3,25"
"Indre by","0028","2015","Juni","3,8"
"Indre by","0028","2015","Juli","4"
"Indre by","0028","2015","August","4,4"
"Indre by","0028","2015","September","4,5"
"Indre by","0028","2015","Oktober","6,75"
"Indre by","0028","2015","November","7"
"Indre by","0028","2015","December","5,25"
"Indre by","0028","2016","Januar","5,5"
"Indre by","0028","2016","Februar","6,8"
"Indre by","0028","2016","Marts","7,5"
"Indre by","0029","2015","Januar","5,25"
"Indre by","0029","2015","Februar","4"
"Indre by","0029","2015","Marts","4,4"
"Indre by","0029","2015","April","3,75"
"Indre by","0029","2015","Juli","4"
"Indre by","0029","2015","August","4,4"
"Indre by","0029","2015","September","4,5"
"Indre by","0029","2015","Oktober","3"
"Indre by","0029","2015","November","3,8"
"Indre by","0029","2015","December","3,75"
"Indre by","0029","2016","Februar","3,2"
"Indre by","0029","2016","Marts","4,5"
"Indre by","0031","2015","Marts","3,6"
"Indre by","0031","2015","April","4"
"Indre by","0031","2015","Maj","4,5"
"Indre by","0031","2015","Juni","3,4"
"Indre by","0031","2015","Juli","3,5"
"Indre by","0031","2015","August","3"
"Indre by","0031","2015","September","3"
"Indre by","0031","2015","December","3"
"Indre by","0031","2016","Januar","3"
"Indre by","0031","2016","Februar","4,6"
"Indre by","0031","2016","Marts","4,25"
"Indre by","0032","2015","Januar","8,25"
"Indre by","0032","2015","Februar","8,5"
"Indre by","0032","2015","Marts","7,2"
"Indre by","0032","2015","April","7,5"
"Indre by","0032","2015","Maj","7,75"
"Indre by","0032","2015","Juni","6,6"
"Indre by","0032","2015","Juli","11"
"Indre by","0032","2015","August","10,4"
"Indre by","0032","2015","September","7,75"
"Indre by","0032","2015","Oktober","7,25"
"Indre by","0032","2015","November","9,6"
"Indre by","0032","2015","December","8,5"
"Indre by","0032","2016","Januar","6"
"Indre by","0032","2016","Februar","6,6"
"Indre by","0032","2016","Marts","5,25"
"Indre by","0033","2015","Januar","7"
"Indre by","0033","2015","Februar","7,5"
"Indre by","0033","2015","Marts","7,6"
"Indre by","0033","2015","April","7,25"
"Indre by","0033","2015","Maj","7"
"Indre by","0033","2015","Juni","9"
"Indre by","0033","2015","Juli","10,25"
"Indre by","0033","2015","August","10,2"
"Indre by","0033","2015","September","12,25"
"Indre by","0033","2015","Oktober","11,25"
"Indre by","0033","2015","November","13,4"
"Indre by","0033","2015","December","14,25"
"Indre by","0033","2016","Januar","12,75"
"Indre by","0033","2016","Februar","11,8"
"Indre by","0033","2016","Marts","10,5"
"Indre by","0034","2015","Januar","10,5"
"Indre by","0034","2015","Februar","10,25"
"Indre by","0034","2015","Marts","9,8"
"Indre by","0034","2015","April","9,5"
"Indre by","0034","2015","Maj","9,25"
"Indre by","0034","2015","Juni","10,2"
"Indre by","0034","2015","Juli","9,25"
"Indre by","0034","2015","August","7"
"Indre by","0034","2015","September","7"
"Indre by","0034","2015","Oktober","7"
"Indre by","0034","2015","November","8,6"
"Indre by","0034","2015","December","11,75"
"Indre by","0034","2016","Januar","10,5"
"Indre by","0034","2016","Februar","11,2"
"Indre by","0034","2016","Marts","12,75"
"Indre by","0035","2015","Juli","4"
"Indre by","0035","2015","Oktober","3"
"Indre by","0035","2015","November","3,8"
"Indre by","0035","2016","Marts","3"
"Indre by","0036","2015","Januar","9,25"
"Indre by","0036","2015","Februar","8,5"
"Indre by","0036","2015","Marts","8,6"
"Indre by","0036","2015","April","9"
"Indre by","0036","2015","Maj","7"
"Indre by","0036","2015","Juni","6,2"
"Indre by","0036","2015","Juli","7,25"
"Indre by","0036","2015","August","5"
"Indre by","0036","2015","September","5,5"
"Indre by","0036","2015","Oktober","6,75"
"Indre by","0036","2015","November","6,4"
"Indre by","0036","2015","December","6,75"
"Indre by","0036","2016","Januar","5"
"Indre by","0036","2016","Februar","4,6"
"Indre by","0036","2016","Marts","4,25"
"Indre by","0037","2015","Januar","18,75"
"Indre by","0037","2015","Februar","18"
"Indre by","0037","2015","Marts","19,4"
"Indre by","0037","2015","April","13,75"
"Indre by","0037","2015","Maj","12"
"Indre by","0037","2015","Juni","12,4"
"Indre by","0037","2015","Juli","12,25"
"Indre by","0037","2015","August","11,8"
"Indre by","0037","2015","September","12,75"
"Indre by","0037","2015","Oktober","16,25"
"Indre by","0037","2015","November","17,2"
"Indre by","0037","2015","December","21,75"
"Indre by","0037","2016","Januar","23"
"Indre by","0037","2016","Februar","22"
"Indre by","0037","2016","Marts","17,75"
"Indre by","0038","2015","Januar","5"
"Indre by","0038","2015","Februar","8"
"Indre by","0038","2015","Marts","8,4"
"Indre by","0038","2015","April","9,5"
"Indre by","0038","2015","Maj","13,25"
"Indre by","0038","2015","Juni","13"
"Indre by","0038","2015","Juli","15,25"
"Indre by","0038","2015","August","15,2"
"Indre by","0038","2015","September","14,25"
"Indre by","0038","2015","Oktober","10"
"Indre by","0038","2015","November","10,8"
"Indre by","0038","2015","December","13,5"
"Indre by","0038","2016","Januar","13,5"
"Indre by","0038","2016","Februar","12,4"
"Indre by","0038","2016","Marts","11,5"
"Indre by","0039","2015","Januar","18,5"
"Indre by","0039","2015","Februar","16,75"
"Indre by","0039","2015","Marts","16,4"
"Indre by","0039","2015","April","18,75"
"Indre by","0039","2015","Maj","19,25"
"Indre by","0039","2015","Juni","23,2"
"Indre by","0039","2015","Juli","21,75"
"Indre by","0039","2015","August","18,6"
"Indre by","0039","2015","September","18,75"
"Indre by","0039","2015","Oktober","20"
"Indre by","0039","2015","November","19,4"
"Indre by","0039","2015","December","16,75"
"Indre by","0039","2016","Januar","16,5"
"Indre by","0039","2016","Februar","16"
"Indre by","0039","2016","Marts","12,25"
"Indre by","0041","2015","Januar","5,5"
"Indre by","0041","2015","Februar","3,25"
"Indre by","0041","2015","Marts","4,2"
"Indre by","0041","2015","April","5"
"Indre by","0041","2015","Maj","4,75"
"Indre by","0041","2015","Juni","4"
"Indre by","0041","2015","August","4,6"
"Indre by","0041","2015","September","4,75"
"Indre by","0041","2015","Oktober","5,25"
"Indre by","0041","2015","November","3,6"
"Indre by","0041","2016","Januar","3,75"
"Indre by","0041","2016","Februar","4"
"Indre by","0042","2015","Januar","11,75"
"Indre by","0042","2015","Februar","11"
"Indre by","0042","2015","Marts","14,6"
"Indre by","0042","2015","April","16,25"
"Indre by","0042","2015","Maj","17,25"
"Indre by","0042","2015","Juni","14,8"
"Indre by","0042","2015","Juli","10,5"
"Indre by","0042","2015","August","10,2"
"Indre by","0042","2015","September","9,5"
"Indre by","0042","2015","Oktober","7,75"
"Indre by","0042","2015","November","7,8"
"Indre by","0042","2015","December","8"
"Indre by","0042","2016","Januar","7,75"
"Indre by","0042","2016","Februar","8,6"
"Indre by","0042","2016","Marts","8,5"
"Indre by","0043","2015","Januar","12,5"
"Indre by","0043","2015","Februar","9,75"
"Indre by","0043","2015","Marts","9,2"
"Indre by","0043","2015","April","7"
"Indre by","0043","2015","Maj","5,25"
"Indre by","0043","2015","Juni","4"
"Indre by","0043","2015","Juli","4,75"
"Indre by","0043","2015","August","5,6"
"Indre by","0043","2015","September","5,25"
"Indre by","0043","2015","Oktober","5,25"
"Indre by","0043","2015","November","6,8"
"Indre by","0043","2015","December","7,25"
"Indre by","0043","2016","Januar","5,5"
"Indre by","0043","2016","Februar","5,2"
"Indre by","0043","2016","Marts","7,25"
"Indre by","0044","2015","Januar","17"
"Indre by","0044","2015","Februar","14"
"Indre by","0044","2015","Marts","10,2"
"Indre by","0044","2015","April","11,25"
"Indre by","0044","2015","Maj","13"
"Indre by","0044","2015","Juni","16"
"Indre by","0044","2015","Juli","15,75"
"Indre by","0044","2015","August","15"
"Indre by","0044","2015","September","19,25"
"Indre by","0044","2015","Oktober","24,5"
"Indre by","0044","2015","November","27,6"
"Indre by","0044","2015","December","27,5"
"Indre by","0044","2016","Januar","27,5"
"Indre by","0044","2016","Februar","26,4"
"Indre by","0044","2016","Marts","22,75"
"Indre by","0045","2015","Januar","7,75"
"Indre by","0045","2015","Februar","6,25"
"Indre by","0045","2015","Marts","5,8"
"Indre by","0045","2015","April","4,75"
"Indre by","0045","2015","Maj","5"
"Indre by","0045","2015","Juni","4,8"
"Indre by","0045","2015","Juli","6,75"
"Indre by","0045","2015","August","6,8"
"Indre by","0045","2015","September","7,5"
"Indre by","0045","2015","Oktober","9,25"
"Indre by","0045","2015","November","11,2"
"Indre by","0045","2015","December","14"
"Indre by","0045","2016","Januar","11,5"
"Indre by","0045","2016","Februar","9,6"
"Indre by","0045","2016","Marts","9"
"Indre by","0046","2015","Januar","6,5"
"Indre by","0046","2015","Februar","7,75"
"Indre by","0046","2015","Marts","9,2"
"Indre by","0046","2015","April","9"
"Indre by","0046","2015","Maj","9,25"
"Indre by","0046","2015","Juni","8,8"
"Indre by","0046","2015","Juli","7,25"
"Indre by","0046","2015","August","7,6"
"Indre by","0046","2015","September","6,25"
"Indre by","0046","2015","Oktober","7,25"
"Indre by","0046","2015","November","6,8"
"Indre by","0046","2015","December","6"
"Indre by","0046","2016","Januar","5,5"
"Indre by","0046","2016","Februar","4,4"
"Indre by","0046","2016","Marts","3,75"
"Indre by","0049","2015","Januar","8,5"
"Indre by","0049","2015","Februar","7,5"
"Indre by","0049","2015","Marts","7,2"
"Indre by","0049","2015","April","7,5"
"Indre by","0049","2015","Maj","8,25"
"Indre by","0049","2015","Juni","8,8"
"Indre by","0049","2015","Juli","7"
"Indre by","0049","2015","August","5"
"Indre by","0049","2015","September","6"
"Indre by","0049","2015","Oktober","8"
"Indre by","0049","2015","November","9,6"
"Indre by","0049","2015","December","7"
"Indre by","0049","2016","Januar","6,5"
"Indre by","0049","2016","Februar","7,4"
"Indre by","0049","2016","Marts","7,75"
"Indre by","0050","2015","Januar","8,5"
"Indre by","0050","2015","Februar","9,5"
"Indre by","0050","2015","Marts","9,4"
"Indre by","0050","2015","April","8,25"
"Indre by","0050","2015","Maj","7,5"
"Indre by","0050","2015","Juni","8,6"
"Indre by","0050","2015","Juli","7"
"Indre by","0050","2015","August","9,4"
"Indre by","0050","2015","September","9,75"
"Indre by","0050","2015","Oktober","11,25"
"Indre by","0050","2015","November","9,8"
"Indre by","0050","2015","December","8"
"Indre by","0050","2016","Januar","7,25"
"Indre by","0050","2016","Februar","7,2"
"Indre by","0050","2016","Marts","7,75"
"Indre by","0051","2015","Januar","17"
"Indre by","0051","2015","Februar","18,5"
"Indre by","0051","2015","Marts","21"
"Indre by","0051","2015","April","19,25"
"Indre by","0051","2015","Maj","16,25"
"Indre by","0051","2015","Juni","13,8"
"Indre by","0051","2015","Juli","12"
"Indre by","0051","2015","August","11,8"
"Indre by","0051","2015","September","11,5"
"Indre by","0051","2015","Oktober","10,75"
"Indre by","0051","2015","November","12,2"
"Indre by","0051","2015","December","15,5"
"Indre by","0051","2016","Januar","11,25"
"Indre by","0051","2016","Februar","9,2"
"Indre by","0051","2016","Marts","8,5"
"Indre by","0052","2015","Januar","14,25"
"Indre by","0052","2015","Februar","14,25"
"Indre by","0052","2015","Marts","17"
"Indre by","0052","2015","April","19"
"Indre by","0052","2015","Maj","17,5"
"Indre by","0052","2015","Juni","18,6"
"Indre by","0052","2015","Juli","17,75"
"Indre by","0052","2015","August","20"
"Indre by","0052","2015","September","21"
"Indre by","0052","2015","Oktober","22,5"
"Indre by","0052","2015","November","22"
"Indre by","0052","2015","December","22,5"
"Indre by","0052","2016","Januar","18"
"Indre by","0052","2016","Februar","16"
"Indre by","0052","2016","Marts","17,5"
"Indre by","0053","2015","Januar","9,75"
"Indre by","0053","2015","Februar","9"
"Indre by","0053","2015","Marts","10"
"Indre by","0053","2015","April","9,5"
"Indre by","0053","2015","Maj","9,75"
"Indre by","0053","2015","Juni","11,4"
"Indre by","0053","2015","Juli","10,25"
"Indre by","0053","2015","August","10,6"
"Indre by","0053","2015","September","11,5"
"Indre by","0053","2015","Oktober","8,75"
"Indre by","0053","2015","November","7,4"
"Indre by","0053","2015","December","9"
"Indre by","0053","2016","Januar","8,25"
"Indre by","0053","2016","Februar","7,4"
"Indre by","0053","2016","Marts","7,25"
"Indre by","0054","2015","Juli","3"
"Indre by","0055","2015","Januar","8,5"
"Indre by","0055","2015","Februar","9"
"Indre by","0055","2015","Marts","10"
"Indre by","0055","2015","April","10,75"
"Indre by","0055","2015","Maj","10"
"Indre by","0055","2015","Juni","10,8"
"Indre by","0055","2015","Juli","8"
"Indre by","0055","2015","August","7"
"Indre by","0055","2015","September","7,25"
"Indre by","0055","2015","Oktober","6"
"Indre by","0055","2015","November","6"
"Indre by","0055","2015","December","5,25"
"Indre by","0055","2016","Januar","5"
"Indre by","0055","2016","Februar","6,6"
"Indre by","0055","2016","Marts","7,25"
"Indre by","0056","2015","Januar","4,75"
"Indre by","0056","2015","Februar","5,5"
"Indre by","0056","2015","Marts","6,2"
"Indre by","0056","2015","April","5,5"
"Indre by","0056","2015","Maj","5,25"
"Indre by","0056","2015","Juni","3,8"
"Indre by","0056","2015","September","3"
"Indre by","0056","2016","Februar","3,4"
"Indre by","0057","2015","Januar","13,5"
"Indre by","0057","2015","Februar","13"
"Indre by","0057","2015","Marts","15"
"Indre by","0057","2015","April","16,25"
"Indre by","0057","2015","Maj","19"
"Indre by","0057","2015","Juni","16,4"
"Indre by","0057","2015","Juli","13,25"
"Indre by","0057","2015","August","14"
"Indre by","0057","2015","September","15"
"Indre by","0057","2015","Oktober","12,75"
"Indre by","0057","2015","November","16"
"Indre by","0057","2015","December","14,5"
"Indre by","0057","2016","Januar","17,5"
"Indre by","0057","2016","Februar","20,2"
"Indre by","0057","2016","Marts","19"
"Indre by","0058","2015","Januar","6,75"
"Indre by","0058","2015","Februar","5"
"Indre by","0058","2015","Marts","5,2"
"Indre by","0058","2015","April","7,25"
"Indre by","0058","2015","Maj","6,25"
"Indre by","0058","2015","Juni","5,8"
"Indre by","0058","2015","Juli","5"
"Indre by","0058","2015","August","4"
"Indre by","0058","2015","September","3"
"Indre by","0058","2015","Oktober","3"
"Indre by","0058","2015","November","7,6"
"Indre by","0058","2015","December","9,75"
"Indre by","0058","2016","Januar","7,5"
"Indre by","0058","2016","Februar","10,4"
"Indre by","0058","2016","Marts","8,75"
"Indre by","0059","2015","Januar","6,75"
"Indre by","0059","2015","Februar","9,5"
"Indre by","0059","2015","Marts","8"
"Indre by","0059","2015","April","6,5"
"Indre by","0059","2015","Maj","8"
"Indre by","0059","2015","Juni","6"
"Indre by","0059","2015","Juli","3"
"Indre by","0059","2015","August","3"
"Indre by","0059","2015","November","3,6"
"Indre by","0059","2015","December","5,25"
"Indre by","0059","2016","Januar","5"
"Indre by","0059","2016","Februar","5"
"Indre by","0059","2016","Marts","4"
"Indre by","0060","2015","Januar","3"
"Indre by","0060","2015","April","4,75"
"Indre by","0060","2015","Maj","4"
"Indre by","0060","2015","Juni","4,4"
"Indre by","0060","2015","Juli","4,25"
"Indre by","0060","2015","August","3,2"
"Indre by","0060","2015","September","5"
"Indre by","0060","2015","Oktober","7,5"
"Indre by","0060","2015","November","8,2"
"Indre by","0060","2015","December","9,5"
"Indre by","0060","2016","Januar","10"
"Indre by","0060","2016","Februar","8"
"Indre by","0060","2016","Marts","8"
"Indre by","0061","2015","Januar","5"
"Indre by","0061","2015","April","3,75"
"Indre by","0061","2015","Juni","3,8"
"Indre by","0061","2015","Juli","4"
"Indre by","0061","2015","August","3,8"
"Indre by","0061","2015","Oktober","3"
