FID,id,wkb_geometry,status,driftsplan_navn,arbejdssted_navn,arbejdssted_id,tekst_id,lokaludvalg,byrumstype,underordnet_byrumstype,stednavn,underordnet_stednavn,kgb_kategori,geoobjekttypeid,kommentar,har_sensor,puma_geoobjektid
affaldskurve_puma.87,87,MULTIPOINT ((12.52850512108731 55.648058220401616)),IDrift,Småparker Vesterbro-Kgs Enghave,Sjælør Boulevard syd,155,Småpa_Sjælø_155,Kongens Enghave,Småarealer,Rekreativt småareal,Sjælør Boulevard,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,a665eef4-97b9-499c-a441-077b7caaa0eb
affaldskurve_puma.88,88,MULTIPOINT ((12.52873735561429 55.648309251624305)),IDrift,Småparker Vesterbro-Kgs Enghave,Sjælør Boulevard syd,155,Småpa_Sjælø_155,Kongens Enghave,Småarealer,Rekreativt småareal,Sjælør Boulevard,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,a948dfb1-390c-4118-88ad-f5a42b17cf6a
affaldskurve_puma.89,89,MULTIPOINT ((12.52827348187924 55.64952602060702)),IDrift,Småparker Vesterbro-Kgs Enghave,Sjælør Boulevard syd,155,Småpa_Sjælø_155,Kongens Enghave,Småarealer,Rekreativt småareal,Sjælør Boulevard,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,8bce9f60-0c63-4ead-a9a8-25189c569985
affaldskurve_puma.90,90,MULTIPOINT ((12.528373132650941 55.64827780886437)),IDrift,Småparker Vesterbro-Kgs Enghave,Sjælør Boulevard syd,155,Småpa_Sjælø_155,Kongens Enghave,Småarealer,Rekreativt småareal,Sjælør Boulevard,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,c11aa1da-447d-41eb-987a-66106d64c6a7
affaldskurve_puma.91,91,MULTIPOINT ((12.52873187314607 55.64807851011285)),IDrift,Småparker Vesterbro-Kgs Enghave,Sjælør Boulevard syd,155,Småpa_Sjælø_155,Kongens Enghave,Småarealer,Rekreativt småareal,Sjælør Boulevard,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,103fe5de-316e-49ce-8503-24a3e7b44743
affaldskurve_puma.92,92,MULTIPOINT ((12.528424392983213 55.64796857422826)),IDrift,Småparker Vesterbro-Kgs Enghave,Sjælør Boulevard syd,155,Småpa_Sjælø_155,Kongens Enghave,Parker,Lege- og aktivitetsområde,Sjælør Boulevard,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,fe957b30-86a7-48e5-84a6-7a0afbcb11aa
affaldskurve_puma.93,93,MULTIPOINT ((12.528411268979223 55.64829877738052)),IDrift,Småparker Vesterbro-Kgs Enghave,Sjælør Boulevard syd,155,Småpa_Sjælø_155,Kongens Enghave,Småarealer,Rekreativt småareal,Sjælør Boulevard,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,e4b7b28e-e5b8-4abc-8873-27a74e8c35f3
affaldskurve_puma.94,94,MULTIPOINT ((12.528294511467214 55.64833385789497)),IDrift,Småparker Vesterbro-Kgs Enghave,Sjælør Boulevard syd,155,Småpa_Sjælø_155,Kongens Enghave,Småarealer,Rekreativt småareal,Sjælør Boulevard,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,62e56170-0154-43a0-963a-0600bab9f906
affaldskurve_puma.95,95,MULTIPOINT ((12.528476452600236 55.648608111323924)),IDrift,Småparker Vesterbro-Kgs Enghave,Sjælør Boulevard syd,155,Småpa_Sjælø_155,Kongens Enghave,Småarealer,Rekreativt småareal,Sjælør Boulevard,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,89c87bb8-e3f3-48b6-b2ba-8f54bbbb876b
affaldskurve_puma.96,96,MULTIPOINT ((12.528943649391728 55.64769767433864)),IDrift,Småparker Vesterbro-Kgs Enghave,Sjælør Boulevard syd,155,Småpa_Sjælø_155,Kongens Enghave,Parker,Lege- og aktivitetsområde,Sjælør Boulevard,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,9ebc28ce-e7e1-4127-81bd-fe7f667a10cb
affaldskurve_puma.97,97,MULTIPOINT ((12.52847154178362 55.64779761025676)),IDrift,Småparker Vesterbro-Kgs Enghave,Sjælør Boulevard syd,155,Småpa_Sjælø_155,Kongens Enghave,Parker,Lege- og aktivitetsområde,Sjælør Boulevard,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,a5f51cf7-eb14-4ed6-a9b2-8c815c0bb150
affaldskurve_puma.98,98,MULTIPOINT ((12.528863127378793 55.64801274704498)),IDrift,Småparker Vesterbro-Kgs Enghave,Sjælør Boulevard syd,155,Småpa_Sjælø_155,Kongens Enghave,Parker,Lege- og aktivitetsområde,Sjælør Boulevard,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,0e0913d6-9a74-4586-b89c-7b8b79055a8d
affaldskurve_puma.99,99,MULTIPOINT ((12.52827389108274 55.64837710576617)),IDrift,Småparker Vesterbro-Kgs Enghave,Sjælør Boulevard syd,155,Småpa_Sjælø_155,Kongens Enghave,Småarealer,Rekreativt småareal,Sjælør Boulevard,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,180e2208-2c79-4e65-822d-a9c3934e0ff9
affaldskurve_puma.100,100,MULTIPOINT ((12.528727784128929 55.64833310745225)),IDrift,Småparker Vesterbro-Kgs Enghave,Sjælør Boulevard syd,155,Småpa_Sjælø_155,Kongens Enghave,Småarealer,Rekreativt småareal,Sjælør Boulevard,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,1cab204d-849a-4f1c-85e0-6938b9071082
affaldskurve_puma.101,101,MULTIPOINT ((12.528905776387587 55.64785882637257)),IDrift,Småparker Vesterbro-Kgs Enghave,Sjælør Boulevard syd,155,Småpa_Sjælø_155,Kongens Enghave,Parker,Lege- og aktivitetsområde,Sjælør Boulevard,,12.2.10 Tremmekurv,b6bcc5ac-df96-4ded-b556-5fef55f344ab,,false,d3acaae2-3c89-4cfb-a9bb-313bfd09829e
affaldskurve_puma.103,103,MULTIPOINT ((12.528937501055328 55.69645581565832)),IDrift,Småparker Bispebjerg,Hillerødgade ,287,Småpa_Hille_287,Bispebjerg,Småarealer,Rekreativt småareal,Den Hemmelige Have,,12.2.1 Andre Typer,dc95735a-a26e-45d8-a0d1-9e9f976f4655,Ukendt,false,7ea0c8dd-0d44-4009-ae71-c4723ad7a9ba
affaldskurve_puma.104,104,MULTIPOINT ((12.530787315005838 55.64701013728293)),IDrift,Småparker Vesterbro-Kgs Enghave,"Wagners vej, midterrabat",157,Småpa_Wagne_157,Kongens Enghave,Småarealer,Rekreativt småareal,Wagnersvej,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,80833814-fa85-40e5-908e-4ea218f558d7
affaldskurve_puma.105,105,MULTIPOINT ((12.533527661944227 55.64994928603396)),IDrift,Småparker Vesterbro-Kgs Enghave,Mozarts Plads og legeplads,154,Småpa_Mozar_154,Kongens Enghave,Småarealer,Rekreativt småareal,Louis Plos Plæne,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,5102aba7-2142-4d3d-8e64-bb8bb8f2f70d
affaldskurve_puma.106,106,MULTIPOINT ((12.533041989558633 55.649818429733855)),IDrift,Småparker Vesterbro-Kgs Enghave,Mozarts Plads og legeplads,154,Småpa_Mozar_154,Kongens Enghave,Småarealer,Rekreativt småareal,Louis Plos Plæne,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,348851ae-b310-4eb4-ab37-dec160d23348
affaldskurve_puma.107,107,MULTIPOINT ((12.533004392240894 55.6499350595514)),IDrift,Småparker Vesterbro-Kgs Enghave,Mozarts Plads og legeplads,154,Småpa_Mozar_154,Kongens Enghave,Småarealer,Rekreativt småareal,Louis Plos Plæne,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,b302da93-9cbe-4eb2-923f-7f9ef35cc73c
affaldskurve_puma.108,108,MULTIPOINT ((12.533902950051964 55.64934379185866)),IDrift,Småparker Vesterbro-Kgs Enghave,Mozarts Plads og legeplads,154,Småpa_Mozar_154,Kongens Enghave,Gader og pladser,Øvrig gade,Gade i Kongens Enghave,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,94e35997-2172-4914-be49-117bec72c22b
affaldskurve_puma.109,109,MULTIPOINT ((12.532856341336494 55.64962924123256)),IDrift,Småparker Vesterbro-Kgs Enghave,Mozarts Plads og legeplads,154,Småpa_Mozar_154,Kongens Enghave,Småarealer,Rekreativt småareal,Louis Plos Plæne,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,a1167cbb-c4c7-4ed0-9f1f-309184fad936
affaldskurve_puma.110,110,MULTIPOINT ((12.533531861869474 55.64979955124707)),IDrift,Småparker Vesterbro-Kgs Enghave,Mozarts Plads og legeplads,154,Småpa_Mozar_154,Kongens Enghave,Småarealer,Rekreativt småareal,Louis Plos Plæne,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,bc4ce681-2f9e-4622-af9e-7169c9a06700
affaldskurve_puma.116,116,MULTIPOINT ((12.532849728509257 55.64958386168335)),IDrift,Småparker Vesterbro-Kgs Enghave,Mozarts Plads og legeplads,154,Småpa_Mozar_154,Kongens Enghave,Gader og pladser,Øvrig gade,Gade i Kongens Enghave,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,1105e76d-f6a8-43ca-a09e-8083a6934663
affaldskurve_puma.120,120,MULTIPOINT ((12.533945584989604 55.6490708150928)),IDrift,Småparker Vesterbro-Kgs Enghave,Mozarts Plads og legeplads,154,Småpa_Mozar_154,Kongens Enghave,Gader og pladser,Grøn plads,Mozarts Plads,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,51182552-1219-473c-a44a-327a822a0168
affaldskurve_puma.124,124,MULTIPOINT ((12.473704522795517 55.70352817383739)),IDrift,Småparker Brønshøj-Husum,Husumparken,3388,Småpa_Husum_3388,Brønshøj-Husum ,Parker,Lege- og aktivitetsområde,Husumparken,,12.2.11 Kampvognenskurv,4be006e1-8c32-4c0f-888a-b0bd0dd47c07,,false,6ded944b-9c5d-4454-af47-3e2372e3f22d
affaldskurve_puma.125,125,MULTIPOINT ((12.472026004844054 55.70402099247775)),IDrift,Småparker Brønshøj-Husum,Husumparken,3388,Småpa_Husum_3388,Brønshøj-Husum ,Parker,Lege- og aktivitetsområde,Husumparken,,12.2.11 Kampvognenskurv,4be006e1-8c32-4c0f-888a-b0bd0dd47c07,,false,19efabac-6563-41a8-8820-c4ebb76b1efb
affaldskurve_puma.126,126,MULTIPOINT ((12.474238105325872 55.704805257169184)),IDrift,Småparker Brønshøj-Husum,Husumparken,3388,Småpa_Husum_3388,Brønshøj-Husum ,Parker,Lege- og aktivitetsområde,Husumparken,,12.2.11 Kampvognenskurv,4be006e1-8c32-4c0f-888a-b0bd0dd47c07,,false,1084706d-83e7-4e8f-b32e-7965e1e5a353
affaldskurve_puma.127,127,MULTIPOINT ((12.473555461668848 55.70355751996074)),IDrift,Småparker Brønshøj-Husum,Husumparken,3388,Småpa_Husum_3388,Brønshøj-Husum ,Parker,Lege- og aktivitetsområde,Husumparken,,12.2.11 Kampvognenskurv,4be006e1-8c32-4c0f-888a-b0bd0dd47c07,,false,15169aa5-53ca-422f-b57e-9ebca4ef8f17
affaldskurve_puma.131,131,MULTIPOINT ((12.474302326321242 55.7048767536929)),IDrift,Småparker Brønshøj-Husum,Husumparken,3388,Småpa_Husum_3388,Brønshøj-Husum ,Parker,Lege- og aktivitetsområde,Husumparken,,12.2.8 Pizzakurv,8755aaa9-70d1-49d7-b3aa-415dcf01d0d2,,false,f191778e-f82a-45b8-9ad8-278288cb2f11
affaldskurve_puma.132,132,MULTIPOINT ((12.47251006885125 55.705230853855255)),IDrift,Småparker Brønshøj-Husum,Husumparken,3388,Småpa_Husum_3388,Brønshøj-Husum ,Parker,Lege- og aktivitetsområde,Husumparken,,12.2.8 Pizzakurv,8755aaa9-70d1-49d7-b3aa-415dcf01d0d2,,false,3c99982b-41c4-4f4d-b121-922c729da2f8
affaldskurve_puma.133,133,MULTIPOINT ((12.470777010125289 55.704130141339846)),IDrift,Småparker Brønshøj-Husum,Husumparken,3388,Småpa_Husum_3388,Brønshøj-Husum ,Parker,Lege- og aktivitetsområde,Husumparken,Legeplads,12.2.10 Tremmekurv,b6bcc5ac-df96-4ded-b556-5fef55f344ab,,false,ad1c9235-bd31-4b2e-8f92-bbadecd01789
affaldskurve_puma.134,134,MULTIPOINT ((12.471048669778025 55.70422426124271)),IDrift,Småparker Brønshøj-Husum,Husumparken,3388,Småpa_Husum_3388,Brønshøj-Husum ,Parker,Lege- og aktivitetsområde,Husumparken,Legeplads,12.2.10 Tremmekurv,b6bcc5ac-df96-4ded-b556-5fef55f344ab,,false,75bc6238-b24e-4c49-b1a1-387406319b07
affaldskurve_puma.135,135,MULTIPOINT ((12.470580164267048 55.70405816662598)),IDrift,Småparker Brønshøj-Husum,Husumparken,3388,Småpa_Husum_3388,Brønshøj-Husum ,Parker,Lege- og aktivitetsområde,Husumparken,Legeplads,12.2.10 Tremmekurv,b6bcc5ac-df96-4ded-b556-5fef55f344ab,,false,09840348-eb87-41cc-8779-3e7b881ae060
affaldskurve_puma.136,136,MULTIPOINT ((12.561386936680357 55.67068248318308)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Gader og pladser,Øvrig plads,Halmtorvet,,Pizzakurv2020,19dbe90b-80af-4bc6-aa1a-6df420557336,,true,7d4c3bfe-e2a0-4023-8a43-52bb983790f4
affaldskurve_puma.137,137,MULTIPOINT ((12.559664771046604 55.670024724701776)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Gader og pladser,Øvrig plads,Halmtorvet,,Pizzakurv2020,19dbe90b-80af-4bc6-aa1a-6df420557336,,true,7df7d5ab-e8b4-46fe-9a6f-d7618d11e571
affaldskurve_puma.138,138,MULTIPOINT ((12.559085271315999 55.66977051087568)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Gader og pladser,Øvrig plads,Halmtorvet,,Pizzakurv2020,19dbe90b-80af-4bc6-aa1a-6df420557336,,true,14e8577c-d7bc-4724-acb6-81360c26d16b
affaldskurve_puma.149,149,MULTIPOINT ((12.558080503517354 55.66920976621693)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Parker,Klassisk park,Sønder Boulevard,,12.2.8 Pizzakurv,8755aaa9-70d1-49d7-b3aa-415dcf01d0d2,,true,73d94957-7798-4d81-bf53-de6ae6e7a9fd
affaldskurve_puma.150,150,MULTIPOINT ((12.559149704718411 55.6697720828459)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Gader og pladser,Øvrig plads,Halmtorvet,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,74513663-eb63-4ec8-bdad-e99b315f3962
affaldskurve_puma.159,159,MULTIPOINT ((12.543758442239824 55.66396147664807)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Parker,Klassisk park,Sønder Boulevard,,Pizzakurv2020,19dbe90b-80af-4bc6-aa1a-6df420557336,,true,22411ea2-b7c3-4115-bd45-ee0e366e4e9b
affaldskurve_puma.160,160,MULTIPOINT ((12.544241955229184 55.664086132511066)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Parker,Klassisk park,Sønder Boulevard,,Pizzakurv2020,19dbe90b-80af-4bc6-aa1a-6df420557336,,true,43f69f9c-44ef-43b5-a56d-a981c317b723
affaldskurve_puma.161,161,MULTIPOINT ((12.54248498361981 55.663791545648024)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Gader og pladser,Øvrig plads,Sønder Boulevard,,Pizzakurv2020,19dbe90b-80af-4bc6-aa1a-6df420557336,,true,7cff9221-b93e-4a25-9936-ca0f7e147e18
affaldskurve_puma.162,162,MULTIPOINT ((12.538825830592664 55.66368401279508)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Parker,Klassisk park,Sønder Boulevard,,Pizzakurv2020,19dbe90b-80af-4bc6-aa1a-6df420557336,,true,de702948-8c50-44e9-9f50-2a6e551fd145
affaldskurve_puma.163,163,MULTIPOINT ((12.545995911570966 55.66443422253473)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Parker,Lege- og aktivitetsområde,Sønder Boulevard,,Pizzakurv2020,19dbe90b-80af-4bc6-aa1a-6df420557336,,true,00daaedf-f671-4908-a8ba-08ebba342ef9
affaldskurve_puma.164,164,MULTIPOINT ((12.541001844066953 55.663664372878294)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Parker,Lege- og aktivitetsområde,Sønder Boulevard,Boldbane,12.2.12 Container,52dcaca6-8f70-4951-bc3e-1d52ba7436bf,660L TBS,false,42c67811-4e3f-4f9e-9067-140c03b0baee
affaldskurve_puma.165,165,MULTIPOINT ((12.539831461246713 55.66360001816824)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Parker,Klassisk park,Sønder Boulevard,,12.2.12 Container,52dcaca6-8f70-4951-bc3e-1d52ba7436bf,660L TBS,false,afb633eb-4354-478a-999e-55d768800d33
affaldskurve_puma.166,166,MULTIPOINT ((12.540530947189703 55.6636877295785)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Gader og pladser,Øvrig plads,Sønder Boulevard,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,d78759f1-a6ce-4b18-a3be-6ca3c5c28e7f
affaldskurve_puma.167,167,MULTIPOINT ((12.540526995516421 55.66368146760979)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Gader og pladser,Øvrig plads,Sønder Boulevard,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,955afd7c-7591-4d36-8a60-357048856e70
affaldskurve_puma.184,184,MULTIPOINT ((12.542370226061268 55.66381371516596)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Gader og pladser,Gade med grønt,Enghavevej,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,1a56e4fb-1e5d-4df6-a7dc-7584550a7ef5
affaldskurve_puma.199,199,MULTIPOINT ((12.541724081566619 55.66376010867062)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Gader og pladser,Øvrig plads,Sønder Boulevard,,12.2.8 Pizzakurv,8755aaa9-70d1-49d7-b3aa-415dcf01d0d2,,true,e278a1fc-7d43-4ec5-a74d-3f0aeae995bf
affaldskurve_puma.200,200,MULTIPOINT ((12.539746202472681 55.66353726769915)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Parker,Klassisk park,Sønder Boulevard,,12.2.8 Pizzakurv,8755aaa9-70d1-49d7-b3aa-415dcf01d0d2,,true,7e1a5cd8-083b-4d69-a1ba-7e4b52a5121c
affaldskurve_puma.201,201,MULTIPOINT ((12.540541079762765 55.6635580744125)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Gader og pladser,Øvrig plads,Sønder Boulevard,,12.2.8 Pizzakurv,8755aaa9-70d1-49d7-b3aa-415dcf01d0d2,,true,88851cc0-78ea-4517-99fa-69394e082d9d
affaldskurve_puma.202,202,MULTIPOINT ((12.539746347585353 55.663543999283156)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Parker,Klassisk park,Sønder Boulevard,,12.2.8 Pizzakurv,8755aaa9-70d1-49d7-b3aa-415dcf01d0d2,,false,702e1561-2bcf-4425-b833-6062e8010f5c
affaldskurve_puma.203,203,MULTIPOINT ((12.538746777592529 55.66358690868325)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Parker,Klassisk park,Sønder Boulevard,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,51fbe3c9-ac4b-46ee-a240-49d90b61d183
affaldskurve_puma.3413,3413,MULTIPOINT ((12.526652481836374 55.62164010749316)),IDrift,KMC,KMC,3210,KMC_KMC_3210,,,,,,12.2.1 Andre Typer,387ad24d-f7c3-4a2f-8e7e-42f077b941c3,,false,d9796628-c9ca-4aa0-92a9-bdbef9a5b97d
affaldskurve_puma.204,204,MULTIPOINT ((12.54015489420143 55.66362867972132)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Gader og pladser,Øvrig plads,Sønder Boulevard,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,74d6b5e0-cba0-42c0-8277-b939199a5bb4
affaldskurve_puma.210,210,MULTIPOINT ((12.555019379150016 55.66772206087258)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Parker,Klassisk park,Sønder Boulevard,,Pizzakurv2020,19dbe90b-80af-4bc6-aa1a-6df420557336,,true,9d6c7693-7220-46bd-9551-3bb52cff4702
affaldskurve_puma.211,211,MULTIPOINT ((12.554086897961628 55.667261432051774)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Parker,Klassisk park,Sønder Boulevard,,Pizzakurv2020,19dbe90b-80af-4bc6-aa1a-6df420557336,,true,bf8ef386-b458-4614-a2b0-427e24415dfc
affaldskurve_puma.212,212,MULTIPOINT ((12.556439622905799 55.668460863299664)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Parker,Klassisk park,Sønder Boulevard,,Pizzakurv2020,19dbe90b-80af-4bc6-aa1a-6df420557336,,true,e7beceed-ab27-4aba-8cd4-f70fb1cf1e78
affaldskurve_puma.213,213,MULTIPOINT ((12.555820468560825 55.66813748552565)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Parker,Klassisk park,Sønder Boulevard,,Pizzakurv2020,19dbe90b-80af-4bc6-aa1a-6df420557336,,true,e7a15c08-32d7-483a-a354-f6156e5d38e4
affaldskurve_puma.214,214,MULTIPOINT ((12.556795926173347 55.6686139102303)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Parker,Klassisk park,Sønder Boulevard,,Pizzakurv2020,19dbe90b-80af-4bc6-aa1a-6df420557336,,true,10e46d2b-4b89-47f9-9115-e7a4ea81c387
affaldskurve_puma.218,218,MULTIPOINT ((12.552605292068284 55.66654549502091)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Parker,Klassisk park,Sønder Boulevard,,12.2.12 Container,35427b70-1c1d-4f3c-8907-927ca9c3828e,660L G,false,fd9b660b-ea0c-4d5c-b194-9c9e774aac07
affaldskurve_puma.219,219,MULTIPOINT ((12.55262111795785 55.66653784073621)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Parker,Klassisk park,Sønder Boulevard,,12.2.5 Maxikurv,5752b012-b2f2-44e9-8f78-8380cae08c06,,true,8aebb2b0-4c95-473f-84e4-8a1ee3d4ed5f
affaldskurve_puma.220,220,MULTIPOINT ((12.551699508084349 55.66640026116269)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Gader og pladser,Gade med grønt,Gade på Vesterbro,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,e76b3858-d210-492a-8e6e-4d4eef3e199e
affaldskurve_puma.221,221,MULTIPOINT ((12.554842570469251 55.66783746693087)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Gader og pladser,Øvrig gade,Sønder Boulevard,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,26790de1-fa12-4bd8-91ae-18538150f04c
affaldskurve_puma.241,241,MULTIPOINT ((12.552951031553198 55.666673393267686)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Parker,Klassisk park,Sønder Boulevard,,12.2.8 Pizzakurv,8755aaa9-70d1-49d7-b3aa-415dcf01d0d2,,true,9ba6dd18-cabe-4349-bb99-776e192ea142
affaldskurve_puma.242,242,MULTIPOINT ((12.553329862509289 55.666846861818335)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Parker,Klassisk park,Sønder Boulevard,,12.2.8 Pizzakurv,8755aaa9-70d1-49d7-b3aa-415dcf01d0d2,,true,8bfb3dcd-e96c-47f2-b71d-1fdd6de87165
affaldskurve_puma.243,243,MULTIPOINT ((12.55637111945073 55.66843427995968)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Parker,Klassisk park,Sønder Boulevard,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,39673a52-c79f-4221-856d-a253b6b2cabc
affaldskurve_puma.244,244,MULTIPOINT ((12.553434869588925 55.66716840605801)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,,,,,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,c7840955-4422-434e-a067-935a42649a26
affaldskurve_puma.245,245,MULTIPOINT ((12.55592190377536 55.668104392562334)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Parker,Klassisk park,Sønder Boulevard,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,bdb349fc-7521-4464-bbcd-125ea2cb1c91
affaldskurve_puma.246,246,MULTIPOINT ((12.556213286007358 55.66833730971029)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Parker,Klassisk park,Sønder Boulevard,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,93b48795-3832-4d01-95bb-f2d591407397
affaldskurve_puma.247,247,MULTIPOINT ((12.551459720078485 55.666064834640196)),IDrift,Sønder Boulevard,Sønder Boulevard,170,Sønde_Sønde_170,Vesterbro,Parker,Klassisk park,Sønder Boulevard,,12.2.10 Tremmekurv,b6bcc5ac-df96-4ded-b556-5fef55f344ab,,false,5c0b7817-57b2-4045-9e7a-70d8a1eb19a2
